customer_id,first_name,last_name,age,gender,postal_code,email,phone_number,membership_status,join_date,last_purchase_date,total_spending,average_order_value,frequency,preferred_category,churned
475,Marie,Schneider,24.0,M,69003,Maries@gmx.de,33285242002,Silver,21/9/1961,10/14/2023,900.66,37.53,24,,False
476,Oliver,Robert,59.0,M,69002,Oliver.robert@web.de,33353322277,Silver,12/19/2022,2025-09-01 00:00:00,135.1,1918.42,10,Pastries,True
477,Louis,Scott,90.0,F,69006,louis.scott@laposte.net,33682531643,Silver,2/1/2023,11/6/1964,738.44,2688.06,39,Bread,Yes
478,Hugo,Becker,64.0,,69001,Hugobecker@free.fr,33891261768,SILVER,,2023-08-23,190.21,13505.62,2,Tarte,False
479,Liam,Martinez,59.0,M,69006,liam_martinez@outlook.com,33854252854,Basic,3/8/2007,3/19/2023,518.39,11.78,44,Tarte,True
480,William,Thompson,55.0,F,69007,Williamthompson@free.fr,+161 (465)-462-7185,Gold,8/3/2022,,384.49,54.93,7,,False
481,Mason,Fischer,61.0,F,69003,masonfischer@web.de,;i;-(!!70FG9,Silver,2024-08-25 00:00:00,2030-05-29 00:00:00,51.55,3.68,14,Pastries,False
482,Jack,Lewis,38.0,F,69003,jack_lewis@outlook.com,33297386700,Basic,5/4/1926,9/21/2023,116.59,3.24,36,Tarte,False
483,Noah,Walker,64.0,F,69001,noahw@yandex.com,33744308588,Gold,2020-08-10 00:00:00,2023-04-25,261.73,7.27,36,,Y
484,Emily,Laurent,19.0,,69003,Elaurent@yandex.com,33153329704,Silver,11/1/2091,2019-09-11 00:00:00,108.91,3.51,31,Macaron,True
485,Isabella,Brown,43.0,F,69002,ISABELLAB@HOTMAIL.COM,33256443220,GOLD,21/3/2083,2023-11-18,679.91,16.19,42,Pastries,False
486,Emma,Jackson,68.0,F,69003,Emmaj@icloud.com,33913703318,Basic,,12/5/2023,114.66,3.82,30,,False
487,Leon,Young,33.0,F,69003,LEONY@GMX.DE,33923066868,BASIC,8/11/2061,2/3/2023,837.96,22.05,38,Pastries,True
488,Sophia,Clark,57.0,,69001,Sophiac@gmx.de,33467597315,Basic,,18/6/1931,861.54,18.33,47,,True
489,Olivia,Petit,24.0,F,69007,Oliviap@protonmail.com,33428501727,Basic,2022-12-07,22/11/2029,846.39,60.46,14,,True
490,Sophie,Wilson,59.0,M,69002,sophiew@mail.com,33152198575,Silver,5/17/2021,5/20/2023,642.64,13.97,46,Bread,True
491,Léa,Durand,20.0,F,69001,léadurand@hotmail.com,33385748426,Gold,2021-09-24,2023-05-13,659.11,54.93,12,Pastries,True
492,Chloé,Baker,29.0,F,69007,Chloéb@outlook.com,"&p*JP3iQNJ""9",BASIC,3/9/1931,2032-01-30 00:00:00,718.52,37.82,19,Pastries,False
493,Harper,Schulz,52.0,M,69006,harpers@hotmail.com,33813648401,Gold,24/3/2099,2020-07-06 00:00:00,499.36,49.94,10,Pastries,False
494,Ethan,Moore,,M,69003,Ethanm@web.de,33307936652,basic,5/7/2022,,413.61,17.23,24,Macaron,False
495,Ava,Wright,,F,69003,AVAW@GMX.DE,33711602506,Gold,2023-08-24 00:00:00,2023-11-17,532.55,19.72,27,Tarte,False
496,Amélie,Thomas,22.0,M,69001,Améliet@gmx.de,33363473905,Silver,1/27/2022,2031-01-28 00:00:00,737.33,43.37,17,Tarte,False
497,Mia,Simon,28.0,M,69006,MIA_SIMON@ICLOUD.COM,33383708400,Basic,2/15/2023,2023-03-14,866.56,39.39,22,Pastries,True
498,Finn,Taylor,44.0,M,69003,finn_taylor@mail.com,33282139662,Silver,19/11/2055,,441.02,73.5,6,Macaron,False
499,Chloe,Wagner,18.0,M,69001,Chloew@yandex.com,33401669613,Gold,2025-04-29 00:00:00,5/25/2023,906.4,23.24,39,Macaron,True
500,Hannah,Green,67.0,F,69006,hannahgreen@mail.com,33545243619,Basic,2029-09-01 00:00:00,2023-10-01,194.75,7.21,27,,False
501,Harry,King,25.0,F,69002,harryk@web.de,33495190032,basic,2025-08-28 00:00:00,1/11/1903,587.25,13.35,44,Macaron,True
502,Henry,Smith,53.0,F,69001,Henry.smith@free.fr,+151 (473)-462-6530,Basic,31/8/2086,2024-12-27 00:00:00,1368525.95,27065.2,4,Macaron,True
503,James,Robinson,70.0,F,69006,jamesrobinson@yandex.com,33702997644,Gold,23/1/2004,2015-12-11 00:00:00,281.56,56.31,5,Tarte,False
504,Charlotte,Rodriguez,34.0,F,69001,crodriguez@hotmail.com,33124348499,Gold,2023-03-19,,600.58,33.37,18,,False
505,Paul,Allen,68.0,F,69001,Paul.allen@yahoo.com,33818529372,Gold,18/5/1998,2023-09-05 00:00:00,377.81,31.48,12,Pastries,True
506,Benjamin,Schmidt,29.0,M,69003,benjamins@gmx.de,33187097763,Basic,2023-07-22 00:00:00,21/1/1903,277722.4,3.52,44,Macaron,True
507,Emma,Leroy,44.0,M,69001,emmal@free.fr,33433391387,SILVER,,2033-03-11 00:00:00,939.52,22.37,42,Bread,False
508,Amelia,Weber,,M,69002,AMELIA.WEBER@MAIL.COM,33351452692,Gold,2022-08-09,2030-04-01 00:00:00,811.1,20.8,39,Macaron,False
509,Sophie,Dubois,36.0,F,69001,sophiedubois@wanadoo.fr,33670860081,Basic,,10/23/2023,547.86,18.26,30,Macaron,False
510,Lukas,Miller,51.0,,69001,lukasm@hotmail.com,33750260138,Gold,2021-05-24 00:00:00,2023-12-15,502.05,14.34,35,Tarte,False
511,Alexander,Hoffmann,32.0,F,69007,ahoffmann@web.de,33648867108,Silver,26/6/2082,30/4/2043,280.46,10.79,26,Tarte,True
512,Thomas,Harris,40.0,F,69003,thomas_harris@outlook.com,33906730670,Silver,6/28/2021,8/14/2023,231.88,16.56,14,,False
513,Lucas,Moreau,87.0,F,69003,lucas.moreau@yandex.com,,SILVER,9/3/2022,8/18/2023,596.18,22.93,26,Pastries,False
514,Marie,Adams,67.0,M,69001,MARIE.ADAMS@YAHOO.COM,33476872139,Silver,2022-04-19,11/24/2023,260077.55,3.22,45,Bread,False
515,Oliver,Richard,29.0,M,69001,oliverr@icloud.com,33154157596,Basic,12/25/2021,,711.33,711.33,1,Macaron,1
516,Louis,Garcia,31.0,F,69006,lgarcia@web.de,33121966471,Basic,2016-06-29 00:00:00,27/11/1961,410.82,12.84,32,Macaron,False
517,Hugo,Meyer,29.0,M,69002,Hugomeyer@mail.com,33416303295,GOLD,3/3/1900,,782.74,195.69,4,,False
518,Liam,Bernard,41.0,,69006,liamb@hotmail.com,,Basic,2020-07-10 00:00:00,25/12/1961,208.32,6.51,32,Bread,True
519,William,Anderson,86.0,M,69007,williama@wanadoo.fr,33578281560,Basic,10/9/2022,2023-11-17,142.44,4.91,29,Tarte,False
520,Mason,Hall,43.0,M,69001,MASON_HALL@YAHOO.COM,Qy`tRs{XGNeN,BASIC,2023-03-28,,903.28,21.01,43,Bread,False
521,Jack,White,,F,69007,jack.white@orange.fr,33829041047,Gold,2020-06-12 00:00:00,14/9/2026,880.28,26.68,33,Bread,0
522,Noah,Johnson,40.0,M,69003,noah.johnson@yahoo.com,33113057235,SILVER,2031-01-19 00:00:00,2023-06-23,613.71,32.3,19,Pastries,False
523,Emily,Martin,61.0,M,69001,emilym@hotmail.com,+1219515670889,Silver,2022-11-25,16/1/2049,758.95,36.14,21,Pastries,True
524,Isabella,Müller,62.0,F,69006,isabellam@free.fr,33538817197,Silver,2/12/2022,1/4/2023,147.34,6.41,23,Macaron,True
525,Emma,Schneider,,,69007,EMMASCHNEIDER@WEB.DE,+7053163960117,Basic,12/12/2021,14/11/1914,963.71,35.69,27,Tarte,True
526,Leon,Robert,64.0,M,69001,LEONR@FREE.FR,33238645130,Gold,6/17/2023,2018-03-14 00:00:00,280.43,11.22,25,Pastries,False
527,Sophia,Scott,70.0,,69007,sscott@yandex.com,33605901846,Silver,27/1/1940,2023-10-24,371.33,8.25,45,Pastries,False
528,Olivia,Becker,54.0,M,69001,Olivia_becker@mail.com,33227589032,Gold,,,498.94,12.17,41,,False
529,Sophie,Martinez,35.0,,69003,sophiem@web.de,+7132044007689,Silver,6/26/2021,13/9/2090,288.94,36.12,8,Macaron,False
530,Léa,Thompson,38.0,M,69007,Lthompson@gmx.de,33454841209,Basic,31/11/2045,2023-11-01,411.14,27.41,15,,False
531,Chloé,Fischer,51.0,M,69002,chloéfischer@gmail.com,33663846947,Silver,,6/25/2023,622.2,69.13,9,Macaron,False
532,Harper,Lewis,43.0,M,69001,harperlewis@gmail.com,33505462161,basic,22/10/1998,2023-08-09,216.04,30.86,7,,False
533,Ethan,Walker,46.0,F,69006,ethan_walker@mail.com,+9489964064510,Basic,31/11/2046,5/1/1900,554.48,277.24,2,Tarte,True
534,Ava,Laurent,44.0,F,69006,ava.laurent@gmx.de,33793781573,Silver,2026-05-13 00:00:00,5/24/2023,566.01,22.64,25,Tarte,True
535,Amélie,Brown,37.0,F,69001,Amélie_brown@laposte.net,33771284261,SILVER,2021-07-02,25/2/1953,558.58,16.93,33,,False
536,Mia,Jackson,19.0,F,69001,miajackson@gmx.de,33490814338,Gold,12/4/2082,12/2/2023,988.01,109.78,9,Bread,False
537,Finn,Young,60.0,M,69003,finn.young@gmx.de,33849436461,GOLD,2021-04-15,3/24/2023,749.79,2314.6,46,Tarte,0
538,Chloe,Clark,68.0,F,69003,CHLOE_CLARK@OUTLOOK.COM,33539210253,Basic,2013-10-27 00:00:00,2016-10-26 00:00:00,335.07,33.51,10,Pastries,False
539,Hannah,Petit,31.0,,69007,hannahpetit@icloud.com,+508 (287)-652-1744,Basic,2024-01-30 00:00:00,2033-01-27 00:00:00,772.7,19.32,40,Macaron,False
540,Harry,Wilson,50.0,M,69006,Harrywilson@outlook.com,33120725409,gold,2016-07-12 00:00:00,2023-07-07,930.58,23.26,40,Macaron,False
541,Henry,Durand,50.0,M,69001,henry_durand@laposte.net,33625824307,Gold,6/9/2023,25/1/1997,280.24,6.09,46,Macaron,False
542,James,Baker,31.0,M,69001,JAMESBAKER@OUTLOOK.COM,Q%VRHS9}%<5K,Silver,2021-11-30 00:00:00,2023-11-20,377.76,7.56,50,Macaron,False
543,Charlotte,Schulz,70.0,M,69002,CHARLOTTE_SCHULZ@GMX.DE,+4713815145712,Silver,5/10/2021,,862.49,19.17,45,,False
544,Paul,Moore,31.0,F,69003,Paul.moore@orange.fr,33117780675,Basic,2025-06-19 00:00:00,,425.54,22.4,19,,False
545,Benjamin,Wright,55.0,,69003,benjamin_wright@hotmail.com,33911668547,Basic,2/10/2021,,932.17,40.53,23,Bread,True
546,Emma,Thomas,69.0,M,69007,EMMAT@FREE.FR,,Silver,2022-07-07,9/28/2023,809.49,26.98,30,Macaron,False
547,Amelia,Simon,28.0,F,69006,ASIMON@GMAIL.COM,33889058982,Gold,1/28/2023,2022-02-06 00:00:00,474.92,22.62,21,Pastries,True
548,Sophie,Taylor,20.0,F,69001,sophiet@gmail.com,33928185802,Basic,2021-03-12,2014-01-30 00:00:00,724.65,144.93,5,Macaron,False
549,Lukas,Wagner,52.0,M,69007,Lwagner@orange.fr,33754609716,BASIC,9/10/1938,2023-12-13,503.6,29.62,17,Tarte,False
550,Alexander,Green,46.0,M,69001,alexander_green@hotmail.com,,Silver,1/11/2064,,75.92,10.85,7,Macaron,True
551,Thomas,King,25.0,F,69001,THOMAS_KING@WEB.DE,33660232743,Basic,2015-10-09 00:00:00,2023-08-19,193.56,16.13,12,Bread,False
552,Lucas,Smith,65.0,F,69007,lucassmith@icloud.com,33150713522,Basic,2014-08-30 00:00:00,5/7/1921,894.3,18.63,48,Pastries,False
553,Marie,Robinson,61.0,F,69006,marierobinson@outlook.com,+1524328827200,Basic,11/8/2021,2030-07-19 00:00:00,767.73,34.9,22,Pastries,False
554,Oliver,Rodriguez,57.0,F,69007,Oliver_rodriguez@hotmail.com,33839271720,Gold,29/6/1952,,238.0,8.21,29,Bread,False
555,Louis,Allen,49.0,F,69003,Louis.allen@outlook.com,33904923584,Silver,2014-05-29 00:00:00,15/3/1933,968.11,21.51,45,Pastries,False
556,Hugo,Schmidt,47.0,F,69003,Hugo.schmidt@hotmail.com,33473737360,Gold,13/12/2084,18/11/1973,923.21,51.29,18,Macaron,0
557,Liam,Leroy,47.0,M,69001,Liaml@icloud.com,33411227420,Gold,12/4/2021,28/2/2019,945.06,31.5,30,Macaron,False
558,William,Weber,24.0,M,69002,Wweber@web.de,33629435515,Gold,7/2/2049,,59.25,1.23,48,Macaron,False
559,Mason,Dubois,,F,69006,MASONDUBOIS@FREE.FR,33386469453,Basic,13/8/2068,2/1/2083,556.65,185.55,3,,False
560,Jack,Miller,23.0,M,69003,jmiller@icloud.com,33458515118,Basic,2013-12-26 00:00:00,2033-02-18 00:00:00,655.53,81.94,8,,False
561,Noah,Hoffmann,43.0,F,69003,NHOFFMANN@WEB.DE,33698042561,Basic,2027-02-15 00:00:00,29/3/1921,1157236.5,6103.16,15,Tarte,True
562,Emily,Harris,31.0,M,69003,Emily.harris@mail.com,33986669002,Gold,,2030-09-08 00:00:00,758.14,18.05,42,Pastries,False
563,Isabella,Moreau,27.0,M,69003,isabella_moreau@orange.fr,33439610541,Basic,2031-06-12 00:00:00,1/11/1969,393.76,9.6,41,Pastries,True
564,Emma,Adams,67.0,F,69002,emmaa@wanadoo.fr,0{Kt/;S'&m>!,Gold,2023-05-23,2023-08-07,500.51,41.71,12,Pastries,False
565,Leon,Richard,41.0,M,69001,lrichard@outlook.com,33858647558,Silver,2013-10-13 00:00:00,2023-12-06,127.38,7.96,16,,False
566,Sophia,Garcia,53.0,,69003,SOPHIAG@ORANGE.FR,+914 (898)-823-8872,Gold,9/4/2021,,934.33,30.14,31,Pastries,True
567,Olivia,Meyer,67.0,,69003,olivia_meyer@yahoo.com,33553897916,Basic,12/27/2023,2023-05-27,156.11,12.01,13,Tarte,True
568,Sophie,Bernard,34.0,M,69006,Sophieb@mail.com,33946966826,Basic,2022-04-26,7/25/2023,1300405.7,24.15,30,Macaron,False
569,Léa,Anderson,40.0,,69002,Léa.anderson@free.fr,33730391556,Gold,2023-11-15,2020-07-01 00:00:00,901395.15,13.95,36,,True
570,Chloé,Hall,67.0,M,69003,Chloé_hall@free.fr,33796950695,Silver,2017-10-19 00:00:00,2/9/2023,934.04,46.7,20,Bread,True
571,Harper,White,60.0,F,69006,harper_white@web.de,33765041028,Gold,2023-07-13 00:00:00,7/5/1985,778.84,17.31,45,Bread,False
572,Ethan,Johnson,61.0,M,69001,Ethanjohnson@yandex.com,2!L'755[es7P,Silver,8/28/2022,2/26/2023,752.3,30.09,25,Tarte,True
573,Ava,Martin,49.0,F,69001,Avamartin@mail.com,33514343763,basic,1/8/2022,12/7/1960,581.36,30.6,19,Macaron,False
574,Amélie,Müller,58.0,,69002,améliemüller@protonmail.com,33728930419,Basic,6/20/2022,,522.63,2558.84,29,Tarte,No
575,Mia,Schneider,36.0,F,69002,mia_schneider@gmail.com,33174951491,basic,2013-07-02 00:00:00,,790.14,87.79,9,Macaron,False
576,Finn,Robert,28.0,M,69002,FINN_ROBERT@YAHOO.COM,33556058181,Silver,9/5/2041,25/9/1984,968.81,33.41,29,Macaron,True
577,Chloe,Scott,35.0,M,69007,CHLOE.SCOTT@WEB.DE,33408673535,Basic,2023-09-18,2027-01-14 00:00:00,907.31,20.16,45,Tarte,False
578,Hannah,Becker,50.0,F,69002,HANNAH.BECKER@GMAIL.COM,33713756938,Gold,2021-03-24 00:00:00,2/2/2084,448.8,49.87,9,Macaron,True
579,Harry,Martinez,30.0,M,69001,HARRY_MARTINEZ@GMX.DE,33452994929,basic,20/9/2041,6/12/2023,78.06,15.61,5,Macaron,No
580,Henry,Thompson,66.0,M,69003,henry_thompson@mail.com,+672 (433)-530-5850,SILVER,9/21/2021,9/8/2023,955.41,36.75,26,Pastries,False
581,James,Fischer,32.0,M,69007,james.fischer@wanadoo.fr,33920638974,Basic,,2023-10-22,229.27,8.19,28,Pastries,False
582,Charlotte,Lewis,,,69007,CHARLOTTE_LEWIS@GMAIL.COM,,Basic,10/12/2023,27/10/1974,527.05,47.91,11,Tarte,True
583,Paul,Walker,68.0,F,69007,PAUL.WALKER@FREE.FR,,Gold,6/28/2021,2023-12-28,606.26,18.37,33,Macaron,False
584,Benjamin,Laurent,31.0,F,69007,benjaminlaurent@laposte.net,33490923455,Basic,10/15/2021,2023-06-13,990.72,247.68,4,Bread,False
585,Amelia,Jackson,57.0,F,69003,Amelia_jackson@outlook.com,33516809301,Silver,17/10/1948,2023-02-24,863.05,18.36,47,Tarte,True
586,Sophie,Young,64.0,F,69001,SOPHIE.YOUNG@ORANGE.FR,33939896686,Silver,26/3/2058,2032-03-13 00:00:00,101.63,5.35,19,Pastries,True
587,Lukas,Clark,69.0,,69001,LUKASCLARK@WEB.DE,33580253132,Basic,2016-04-27 00:00:00,27/7/1978,707.4,2183.96,46,Bread,True
588,Alexander,Petit,64.0,F,69002,ALEXANDER_PETIT@FREE.FR,,BASIC,2015-09-23 00:00:00,,800.95,160.19,5,Bread,True
589,Thomas,Wilson,56.0,M,69002,THOMASW@WEB.DE,33972699785,Basic,19/11/2071,,455.09,13.38,34,Macaron,False
590,Lucas,Durand,34.0,M,69002,Ldurand@wanadoo.fr,+5708476701019,Basic,16/5/2027,2020-09-26 00:00:00,771.78,2609.96,42,Pastries,False
591,Marie,Baker,45.0,M,69007,marie_baker@protonmail.com,33283627458,Basic,21/3/1936,11/7/2023,819.4,273.13,3,Bread,False
592,Oliver,Schulz,40.0,M,69007,Olivers@protonmail.com,nCI2=8DnI^Pi,Basic,2018-05-14 00:00:00,7/19/2023,616.08,36.24,17,Pastries,False
593,Louis,Moore,,F,69003,Louis.moore@laposte.net,+7695771778470,Silver,2022-09-04,23/1/1943,900.9,150.15,6,Macaron,1
594,Hugo,Wright,54.0,,69002,HWRIGHT@MAIL.COM,+582 (436)-908-5893,Silver,2019-11-24 00:00:00,,610.38,46.95,13,,True
595,Liam,Thomas,35.0,F,69003,Liamthomas@yahoo.com,33257761631,Gold,12/25/2021,2032-08-10 00:00:00,569.32,37.95,15,Pastries,False
596,William,Simon,,,69006,WILLIAM_SIMON@OUTLOOK.COM,33368685279,Silver,,2023-02-25,348.52,24.89,14,Tarte,Y
597,Mason,Taylor,39.0,F,69006,MASONT@LAPOSTE.NET,+2061765838608,Basic,12/18/2022,26/10/2035,60.73,4.34,14,Macaron,False
598,Jack,Wagner,70.0,F,69003,jack_wagner@wanadoo.fr,33281763152,Gold,2021-11-12,,702.48,41.32,17,Tarte,0
599,Noah,Green,32.0,,69002,NOAH_GREEN@MAIL.COM,33902192358,Silver,19/1/2041,4/18/2023,498.75,83.12,6,,True
600,Emily,King,39.0,F,69003,emilyk@outlook.com,33554554692,Basic,,10/3/1965,340.27,22.68,15,,True
601,Isabella,Smith,65.0,M,69001,ismith@orange.fr,33345257085,Silver,21/5/2046,2023-11-22,878.96,54.94,16,Macaron,False
602,Emma,Robinson,,F,69001,Emmar@web.de,,Gold,2030-12-10 00:00:00,2023-05-12,402.88,8.06,50,Tarte,True
603,Leon,Rodriguez,70.0,F,69006,LEON.RODRIGUEZ@WANADOO.FR,33732695647,Silver,,5/20/2023,824.3,74.94,11,Macaron,N
604,Sophia,Allen,40.0,M,69003,Sophiaallen@yahoo.com,33405935074,Basic,2021-03-25,,209.62,4.37,48,Bread,True
605,Olivia,Schmidt,67.0,F,69002,olivias@web.de,33334112691,Gold,,24/1/2046,838.31,44.12,19,Macaron,False
606,Sophie,Leroy,39.0,M,69006,sophiel@hotmail.com,33715808950,Basic,2021-07-01,4/11/1905,348.65,7.92,44,Pastries,False
607,Léa,Weber,40.0,,69003,Léaweber@yandex.com,+1553950168856,Gold,2021-03-24,2023-03-11,932.75,21.69,43,Bread,0
608,Chloé,Dubois,63.0,F,69003,CHLOÉDUBOIS@FREE.FR,33268832922,Basic,2022-05-04,19/9/1984,792.18,23.3,34,Pastries,True
609,Harper,Miller,28.0,F,69003,harperm@outlook.com,33979351068,SILVER,30/4/1975,5/2/1955,452.1,9.42,48,Bread,True
610,Ethan,Hoffmann,63.0,,69002,Ehoffmann@laposte.net,33512653562,Silver,2022-03-28,3/10/2082,732.8,732.8,1,Macaron,False
611,Ava,Harris,69.0,F,69002,ava_harris@web.de,33604261701,Silver,2021-03-08 00:00:00,,950.81,20.67,46,Tarte,False
612,Amélie,Moreau,32.0,M,69007,amoreau@web.de,33387634443,Silver,10/2/1952,11/2/1985,296.55,2476.48,17,,True
613,Mia,Adams,18.0,F,69001,Madams@icloud.com,33534759827,Basic,3/6/2095,2014-01-19 00:00:00,588.25,15.08,39,,False
614,Finn,Richard,33.0,F,69006,Frichard@free.fr,,Gold,9/15/2022,8/12/2023,841.37,16.83,50,Tarte,False
615,Chloe,Garcia,31.0,M,69001,chloegarcia@protonmail.com,33375707921,Basic,2017-02-25 00:00:00,15/3/1915,414.32,1177.1799999999998,50,Bread,False
616,Hannah,Meyer,50.0,M,69007,Hannahmeyer@protonmail.com,33120848987,Silver,2023-09-28,10/11/2023,565.18,113.04,5,Bread,Y
617,Harry,Bernard,40.0,F,69001,Harrybernard@free.fr,33784157854,Basic,2021-07-18,25/6/2059,692.26,2137.1,46,,False
618,Henry,Anderson,58.0,F,69001,henrya@laposte.net,33298219418,Basic,2/6/2015,25/10/2020,515.13,515.13,1,Bread,False
619,James,Hall,,F,69007,JAMESHALL@YANDEX.COM,33687493667,SILVER,2018-03-08 00:00:00,,736.95,56.69,13,Tarte,False
620,Charlotte,White,70.0,M,69001,charlotte_white@free.fr,33287187640,Silver,2013-09-30 00:00:00,1/13/2023,93.72,7.21,13,Macaron,True
621,Paul,Johnson,67.0,F,69003,Paul.johnson@orange.fr,33635046205,Silver,2022-04-06,2023-06-13,55.11,4.24,13,,False
622,Benjamin,Martin,57.0,F,69001,BENJAMINMARTIN@ICLOUD.COM,33416359333,Silver,,2023-06-20,786.82,16.06,49,Bread,False
623,Amelia,Schneider,29.0,M,69002,ASCHNEIDER@YANDEX.COM,33360552945,Basic,10/7/2021,,261.72,7.7,34,Macaron,False
624,Sophie,Robert,32.0,M,69006,sophie.robert@web.de,+2957511717549,Basic,10/21/2022,2013-07-09 00:00:00,913.92,24.05,38,,True
625,Lukas,Scott,65.0,M,69002,LUKAS_SCOTT@WANADOO.FR,+4542565319273,Silver,11/25/2022,2023-06-02,984.68,36.47,27,Bread,False
626,Alexander,Becker,32.0,M,69003,alexanderbecker@gmx.de,>DL}S>b$P>=X,SILVER,2020-06-26 00:00:00,10/13/2023,501.97,29.53,17,Macaron,False
627,Thomas,Martinez,69.0,M,69003,Thomasmartinez@wanadoo.fr,33417171217,GOLD,2023-10-24,2025-05-16 00:00:00,356.94,10.2,35,Macaron,True
628,Lucas,Thompson,67.0,,69002,lucas_thompson@outlook.com,33956062404,Basic,11/2/2021,24/4/1940,581.91,22.38,26,Pastries,True
629,Marie,Fischer,31.0,F,69002,MFISCHER@YANDEX.COM,33172141524,GOLD,2023-04-04,1/22/2023,163.4,163.4,1,Tarte,N
630,Oliver,Lewis,45.0,M,69003,olewis@mail.com,33225973551,Basic,5/15/2022,5/12/2097,165911.85,13.2,7,Pastries,True
631,Louis,Walker,42.0,F,69003,LWALKER@FREE.FR,,Gold,2025-02-03 00:00:00,2023-03-05,518.56,2230.82,33,Tarte,0
632,Hugo,Laurent,,F,69007,hugolaurent@hotmail.com,33813703673,Basic,27/10/1909,12/7/2023,811.77,26.19,31,Pastries,False
633,Liam,Brown,48.0,F,69001,liamb@orange.fr,33821472932,Basic,2023-04-18,,423.19,105.8,4,Pastries,True
634,William,Jackson,53.0,M,69006,WILLIAM.JACKSON@YAHOO.COM,33603339176,Silver,2016-06-08 00:00:00,9/6/2023,79.88,2.85,28,Macaron,False
635,Mason,Young,33.0,F,69001,mason_young@orange.fr,33690549949,Silver,29/3/1979,2019-02-16 00:00:00,67.71,1.61,42,Pastries,1
636,Jack,Clark,67.0,M,69002,Jackc@yahoo.com,33530356260,Gold,2/1/2022,,906905.8,14.86,34,Macaron,True
637,Noah,Petit,28.0,M,69002,NOAHP@GMX.DE,33841013622,Basic,26/11/2063,3/2/2023,941.86,29.43,32,Bread,True
638,Emily,Wilson,43.0,M,69006,Emily.wilson@yahoo.com,,Silver,,2023-03-14,910.8,182.16,5,Pastries,True
639,Isabella,Durand,54.0,M,69007,isabelladurand@icloud.com,33546485371,Silver,,2023-02-01,1769385.35,5184.42,27,Bread,True
640,Emma,Baker,29.0,F,69001,EMMABAKER@OUTLOOK.COM,+301 (920)-584-9067,Gold,23/5/2023,2023-12-17,927.9,185.58,5,Macaron,False
641,Leon,Schulz,64.0,F,69007,Leons@yandex.com,33640370353,Gold,2021-11-07,,527873.6,26.73,11,Macaron,False
642,Sophia,Moore,35.0,M,69002,SOPHIA_MOORE@ICLOUD.COM,,Silver,11/5/2022,22/3/2042,789.88,87.76,9,Tarte,False
643,Olivia,Wright,19.0,M,69007,Olivia.wright@gmail.com,33365402395,Gold,10/9/2079,2028-04-28 00:00:00,134.56,12.23,11,Macaron,False
644,Sophie,Thomas,30.0,M,69001,sophiethomas@mail.com,33845096384,Gold,13/2/2077,11/20/2023,792.77,792.77,1,Pastries,False
645,Léa,Simon,51.0,M,69002,Léa_simon@free.fr,,BASIC,2023-10-19,11/22/2023,470.09,17.41,27,Bread,False
646,Chloé,Taylor,22.0,M,69001,CHLOÉT@ORANGE.FR,33478511524,Gold,2023-08-01 00:00:00,2023-06-04 00:00:00,82.28,5.88,14,Pastries,True
647,Harper,Wagner,34.0,F,69002,HARPERW@GMAIL.COM,33721647376,Silver,2023-01-08,2013-11-16 00:00:00,1491106.5,415.35,2,Bread,False
648,Ethan,Green,23.0,F,69006,ethan.green@yandex.com,33499350782,Basic,7/11/1902,2023-05-12 00:00:00,904.65,4758.42,27,,False
649,Ava,King,40.0,M,69007,Aking@web.de,33316996443,Gold,20/8/1962,4/5/1957,722.52,14.45,50,Bread,True
650,Amélie,Smith,29.0,F,69001,ASMITH@YANDEX.COM,33932293527,Gold,8/12/1978,9/18/2023,652.54,28.37,23,Pastries,False
651,Mia,Robinson,51.0,M,69007,Miar@protonmail.com,33579698031,Basic,12/3/2021,1/6/2023,344.71,28.73,12,,True
652,Finn,Rodriguez,38.0,M,69003,finnrodriguez@wanadoo.fr,33388606157,Gold,3/12/2021,2017-08-26 00:00:00,311.67,2950.76,15,Bread,True
653,Chloe,Allen,41.0,F,69007,CALLEN@FREE.FR,+5812151425185,Silver,12/22/2021,29/6/2068,761.9,761.9,1,Bread,True
654,Hannah,Schmidt,44.0,M,69007,hannahs@yandex.com,33447949090,SILVER,2013-02-25 00:00:00,11/11/2023,630.36,63.04,10,Tarte,False
655,Harry,Leroy,62.0,F,69001,Harryleroy@free.fr,33681392515,Gold,31/12/2022,,424.03,13.25,32,Macaron,False
656,Henry,Weber,,F,69001,hweber@icloud.com,+523 (472)-189-1061,Basic,3/13/2021,16/6/1947,726.99,103.86,7,Macaron,False
657,James,Dubois,46.0,F,69002,jdubois@wanadoo.fr,33924528859,Silver,2031-09-20 00:00:00,2021-01-05 00:00:00,864.61,23.37,37,Bread,False
658,Charlotte,Miller,30.0,M,69007,CHARLOTTEM@HOTMAIL.COM,33441696435,Gold,12/7/2021,,549.09,10.98,50,Pastries,True
659,Paul,Hoffmann,69.0,F,69002,Paulhoffmann@hotmail.com,+990 (557)-663-4219,Silver,2032-01-30 00:00:00,2030-06-02 00:00:00,580.22,14.51,40,Tarte,False
660,Benjamin,Harris,46.0,F,69001,BENJAMIN_HARRIS@WEB.DE,,Gold,2023-06-07,22/11/2041,1138083.8499999999,126.81,5,Bread,False
661,Amelia,Adams,58.0,M,69007,Ameliaa@icloud.com,33511087383,Silver,,2027-09-21 00:00:00,926.49,185.3,5,,False
